tract,hh_type1_income_min,hh_type1_income_max,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type1_ht_own,hh_type1_h_own,hh_type1_t_own,hh_type1_autos_own,hh_type1_vmt_own,hh_type1_transit_trips_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t_rent,hh_type1_autos_rent,hh_type1_vmt_rent,hh_type1_transit_trips_rent,hh_type2_income_min,hh_type2_income_max,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type2_ht_own,hh_type2_h_own,hh_type2_t_own,hh_type2_autos_own,hh_type2_vmt_own,hh_type2_transit_trips_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t_rent,hh_type2_autos_rent,hh_type2_vmt_rent,hh_type2_transit_trips_rent,hh_type3_income_min,hh_type3_income_max,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type3_ht_own,hh_type3_h_own,hh_type3_t_own,hh_type3_autos_own,hh_type3_vmt_own,hh_type3_transit_trips_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t_rent,hh_type3_autos_rent,hh_type3_vmt_rent,hh_type3_transit_trips_rent,hh_type4_income_min,hh_type4_income_max,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type4_ht_own,hh_type4_h_own,hh_type4_t_own,hh_type4_autos_own,hh_type4_vmt_own,hh_type4_transit_trips_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t_rent,hh_type4_autos_rent,hh_type4_vmt_rent,hh_type4_transit_trips_rent,hh_type5_income_min,hh_type5_income_max,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type5_ht_own,hh_type5_h_own,hh_type5_t_own,hh_type5_autos_own,hh_type5_vmt_own,hh_type5_transit_trips_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t_rent,hh_type5_autos_rent,hh_type5_vmt_rent,hh_type5_transit_trips_rent,hh_type6_income_min,hh_type6_income_max,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type6_ht_own,hh_type6_h_own,hh_type6_t_own,hh_type6_autos_own,hh_type6_vmt_own,hh_type6_transit_trips_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t_rent,hh_type6_autos_rent,hh_type6_vmt_rent,hh_type6_transit_trips_rent,hh_type7_income_min,hh_type7_income_max,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type7_ht_own,hh_type7_h_own,hh_type7_t_own,hh_type7_autos_own,hh_type7_vmt_own,hh_type7_transit_trips_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t_rent,hh_type7_autos_rent,hh_type7_vmt_rent,hh_type7_transit_trips_rent,hh_type8_income_min,hh_type8_income_max,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips,hh_type8_ht_own,hh_type8_h_own,hh_type8_t_own,hh_type8_autos_own,hh_type8_vmt_own,hh_type8_transit_trips_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t_rent,hh_type8_autos_rent,hh_type8_vmt_rent,hh_type8_transit_trips_rent
'06013308001',77183,77183,77183,2.65,1.19,45.27627,29.23261,16.04367,1.98401,22616.66442,95.26157,47.96264,31.2767,16.68594,2.10778,22695.26008,94.08158,40.01276,25.22753,14.78523,1.74152,22462.66887,97.57355,11720,11720,11720,1,1,184.14484,117.2205,66.92433,1.18998,18612.343,79.17143,193.04248,123.87784,69.16465,1.26657,18743.74879,67.72136,166.71133,104.17653,62.5348,1.03992,18354.87446,101.606,29126,29126,29126,1,1,80.04689,50.24615,29.80074,1.37336,18783.78477,61.72749,83.09975,52.3895,30.71025,1.44657,18898.36039,50.80645,74.0653,46.0466,28.01871,1.22992,18559.29225,83.1255,58251,58251,58251,1,1,45.42822,29.12186,16.30636,1.5164,19016.36919,49.02707,47.54725,30.78874,16.75851,1.58657,19108.12412,38.38903,41.27633,25.85588,15.42044,1.37892,18836.59014,69.87058,61746,61746,61746,2,0,48.40809,36.21865,12.18943,1.53388,6964.59261,113.588,52.52218,39.47211,13.05006,1.66778,7050.27572,108.79072,40.34719,29.84402,10.50317,1.27152,6796.71034,122.9875,32200,32200,32200,3,1,85.16463,51.8098,33.35483,1.80882,20949.03081,127.59173,88.53696,53.59992,34.93703,1.94657,21059.59377,129.32541,78.5571,48.30235,30.25475,1.53892,20732.40046,124.19486,61746,61746,61746,2.65,1.19,53.80386,34.08246,19.72139,1.94234,22363.3875,100.18303,56.38084,35.84931,20.53152,2.06657,22452.00163,99.45678,48.75468,30.6206,18.13407,1.69892,22189.76234,101.606,92620,92620,92620,4,2,42.09401,25.64184,16.45216,2.38246,29126.72264,96.65865,44.30088,27.28262,17.01827,2.51186,29196.5379,101.32357,37.76999,22.42701,15.34298,2.12892,28989.93088,87.5185
'06013308002',77183,77183,77183,2.65,1.19,49.21677,31.63473,17.58204,2.15037,25423.76754,80.21712,50.15299,32.42678,17.7262,2.17846,25428.34277,80.93562,42.1828,25.6839,16.4989,1.93934,25389.39316,74.81895,11720,11720,11720,1,1,227.72327,152.7429,74.98036,1.32124,21270.20773,56.65287,226.88444,151.61115,75.27329,1.33277,21273.08911,53.73803,234.0255,161.24596,72.77954,1.23467,21248.55947,78.55253,29126,29126,29126,1,1,94.57296,61.46216,33.1108,1.50744,21431.13941,35.73012,94.23657,61.00675,33.22982,1.51846,21434.5179,32.39909,97.10026,64.8837,32.21656,1.42467,21405.75632,60.75663,58251,58251,58251,1,1,51.90926,33.92152,17.98774,1.64799,21648.26532,24.66355,52.19125,34.14272,18.04853,1.65846,21652.32042,21.71491,49.7906,32.25958,17.53102,1.56934,21617.79868,46.81711,61746,61746,61746,2,0,53.56488,39.61508,13.9498,1.70685,9162.68745,95.52941,55.15672,41.00854,14.14818,1.73846,9165.13156,94.8074,41.60515,29.1458,12.45935,1.46934,9144.32447,100.954,32200,32200,32200,3,1,97.57095,60.66001,36.91094,1.9801,23759.19125,113.75441,98.1115,60.83423,37.27727,2.01277,23762.64799,115.34208,93.50972,59.35101,34.1587,1.73467,23733.22026,101.82599,61746,61746,61746,2.65,1.19,57.40594,35.78301,21.62293,2.1048,25176.75051,85.59821,58.28849,36.48569,21.80279,2.13277,25181.02655,86.53599,50.77523,30.50366,20.27157,1.89467,25144.62395,78.55253,92620,92620,92620,4,2,45.80425,27.99126,17.81299,2.55245,32205.54658,84.77301,46.4874,28.54186,17.94554,2.58277,32210.93191,87.34024,40.67164,23.85452,16.81712,2.32467,32165.08579,65.48501
'06013309000',77183,77183,77183,2.65,1.19,44.11852,28.34197,15.77654,1.93253,22605.23132,92.84111,48.0892,31.63856,16.45064,2.06017,22812.25424,80.35824,33.81061,19.78402,14.02659,1.60116,22067.79984,125.24663,11720,11720,11720,1,1,187.11232,122.2209,64.89142,1.12156,18584.82741,74.03408,208.09578,140.78498,67.3108,1.21017,18693.59852,52.8684,132.63926,74.02853,58.61073,0.89152,18302.4576,128.98021,29126,29126,29126,1,1,80.02313,51.00281,29.02031,1.30434,18905.8493,55.62783,86.6891,56.65042,30.03868,1.39017,19034.6572,33.86971,62.71826,36.34163,26.37662,1.08152,18571.464,112.1119,58251,58251,58251,1,1,43.87343,27.91045,15.96298,1.44712,19340.05615,43.66917,47.00156,30.507,16.49456,1.53017,19496.05683,23.03141,35.7528,21.16982,14.58298,1.23152,18935.0784,97.24479,61746,61746,61746,2,0,46.87769,35.14965,11.72804,1.48418,6533.70928,109.91216,52.61196,40.01489,12.59707,1.62017,6684.987,93.93776,31.99152,22.51948,9.47204,1.13116,6140.99232,151.38168,32200,32200,32200,3,1,81.8746,49.43356,32.44104,1.7515,20503.53811,125.23686,87.14464,53.12839,34.01626,1.89017,20676.49849,114.47245,68.19357,39.84179,28.35178,1.39152,20054.53296,153.18127,61746,61746,61746,2.65,1.19,51.55138,32.24369,19.30769,1.88263,22264.45949,97.92234,55.74687,35.59982,20.14705,2.01017,22459.60345,85.9586,40.65989,23.53116,17.12873,1.55152,21757.86576,128.98021,92620,92620,92620,4,2,41.37819,25.19836,16.17983,2.32706,28950.98937,95.6361,44.63377,27.85176,16.78201,2.46017,29205.38496,87.82539,32.9267,18.31012,14.61658,1.98152,28290.5784,115.91269
'06013310000',77183,77183,77183,2.65,1.19,42.95115,28.18443,14.76672,1.82531,20637.5724,114.74905,46.30814,30.48982,15.81832,2.04305,20624.55656,91.6308,39.20591,25.61242,13.59349,1.58238,20652.0936,140.54107,11720,11720,11720,1,1,175.63231,115.75392,59.87839,1.04702,16718.50368,101.96279,205.40821,141.7558,63.65241,1.19857,16708.51206,64.03725,142.41266,86.74478,55.66788,0.87794,16729.65089,144.27465,29126,29126,29126,1,1,75.19534,48.245,26.95033,1.23415,16931.40912,82.80082,87.92073,59.39797,28.52276,1.38086,16921.77042,43.50256,60.99818,35.80213,25.19604,1.07048,16942.1626,126.64415,58251,58251,58251,1,1,42.12741,27.27523,14.85217,1.37768,17219.17368,67.76445,48.5617,32.90205,15.65964,1.52086,17210.01982,26.70146,34.94895,20.99764,13.95131,1.21794,17229.38623,113.57662,61746,61746,61746,2,0,45.90712,35.27059,10.63654,1.37375,5138.55936,134.20847,50.56939,38.55951,12.00988,1.60305,5125.31545,105.10661,40.70564,31.60128,9.10436,1.11794,5153.33501,166.67612,32200,32200,32200,3,1,79.94136,49.63034,30.31103,1.64194,18855.53352,145.69544,91.43653,58.63747,32.79906,1.87857,18840.78842,125.6413,67.11672,39.58148,27.53524,1.37794,18871.98398,168.06897,61746,61746,61746,2.65,1.19,50.19596,32.09667,18.09929,1.78085,20360.28456,119.41354,53.72645,34.31302,19.41342,1.99857,20347.07166,96.19983,46.25715,29.62398,16.63317,1.53794,20375.02561,145.31204,92620,92620,92620,4,2,39.72952,24.4053,15.32422,2.21848,26973.64584,113.50577,43.08436,26.84447,16.23989,2.44305,26957.83221,97.63946,35.98668,21.68403,14.30265,1.96794,26991.28841,131.20712
'06013311000',77183,77183,77183,2.65,1.19,42.457,27.56703,14.88996,1.82672,20880.98601,143.22912,46.84303,30.88948,15.95356,2.04623,20938.00881,112.01527,38.10171,24.26789,13.83382,1.60875,20824.36309,174.22408,11720,11720,11720,1,1,173.97838,113.07429,60.90409,1.05697,16940.73711,131.15082,193.15247,128.5612,64.59126,1.20623,16982.47525,84.01343,154.93876,97.69598,57.24278,0.90875,16899.29167,177.95765,29126,29126,29126,1,1,75.03889,47.70404,27.33485,1.24198,17142.00245,112.2412,82.05968,53.19326,28.86642,1.38623,17184.18966,63.47875,68.06733,42.25331,25.81403,1.09875,17100.11108,160.66171,58251,58251,58251,1,1,40.68227,25.65006,15.0322,1.38412,17414.26429,96.97715,45.61661,29.7869,15.82971,1.52623,17457.19017,47.38428,35.78253,21.54223,14.24029,1.243,17371.63944,146.22224,61746,61746,61746,2,0,44.95136,34.18591,10.76545,1.37167,5371.27854,162.8534,51.23476,39.06202,12.17274,1.60623,5422.61746,125.0828,38.71201,29.34399,9.36803,1.13875,5320.29964,200.35913,32200,32200,32200,3,1,76.88659,46.25608,30.63051,1.64376,19133.48597,174.12508,85.1351,51.94157,33.19352,1.88623,19192.46492,146.32412,68.69593,40.61046,28.08548,1.403,19074.92062,201.73107,61746,61746,61746,2.65,1.19,49.18726,30.92323,18.26403,1.78384,20610.18722,147.31477,54.37158,34.75913,19.61245,2.00623,20666.90288,116.45549,44.03929,27.11423,16.92506,1.563,20553.86928,177.95765,92620,92620,92620,4,2,39.53627,24.10587,15.4304,2.21882,27256.26629,141.68813,43.55443,27.18983,16.3646,2.44623,27324.78864,118.32228,35.54629,21.04354,14.50276,1.993,27188.22446,164.89013
'06013312000',77183,77183,77183,2.65,1.19,42.82932,28.6566,14.17273,1.75744,19772.64,99.92949,47.5606,31.82566,15.73494,2.08,19772.64,65.33763,40.66672,27.20806,13.45866,1.61,19772.64,115.74094,11720,11720,11720,1,1,139.31969,82.79405,56.52564,1.00352,15553.08,94.29332,159.48072,97.26962,62.21109,1.23,15553.08,39.20258,130.10437,76.17747,53.9269,0.9,15553.08,119.47452,29126,29126,29126,1,1,65.60265,39.82274,25.7799,1.19725,15936.48,74.45421,72.35689,44.29032,28.06656,1.41,15936.48,16.8011,62.51538,37.78068,24.7347,1.1,15936.48,100.80663,58251,58251,58251,1,1,39.14255,24.82742,14.31513,1.33725,16454.88,60.80107,46.21952,30.69475,15.52477,1.55,16454.88,1.86679,35.90776,22.14554,13.76222,1.24,16454.88,87.7391,61746,61746,61746,2,0,45.90513,35.9673,9.93783,1.29685,4561.92,122.55089,52.25126,40.24876,12.0025,1.64,4561.92,80.27194,43.0044,34.0103,8.9941,1.14,4561.92,141.87599,32200,32200,32200,3,1,74.00509,45.40999,28.59511,1.55999,17646.12,130.27377,85.7307,53.44099,32.28971,1.91,17646.12,100.80663,68.64549,41.73913,26.90636,1.4,17646.12,143.74278,61746,61746,61746,2.65,1.19,51.86572,34.57728,17.28844,1.70744,19394.64,104.24868,55.06191,35.8177,19.2442,2.03,19394.64,70.938,50.40479,34.0103,16.39449,1.56,19394.64,119.47452,92620,92620,92620,4,2,39.10826,24.34779,14.76047,2.14371,25944.84,95.86603,44.14911,28.01123,16.13788,2.48,25944.84,72.80479,36.80416,22.67329,14.13087,1.99,25944.84,106.40699
'06013313101',77183,77183,77183,2.65,1.19,41.76081,27.69245,14.06836,1.73398,19487.66842,147.0738,46.88802,31.53525,15.35277,1.97552,19877.61716,128.45173,36.9267,24.06932,12.85738,1.50625,19120.01054,164.63137,11720,11720,11720,1,1,147.13782,90.77827,56.35954,0.95939,15875.23575,135.91965,162.09653,100.66033,61.43621,1.12607,16342.70091,101.50721,133.03419,81.46111,51.57308,0.80223,15434.49256,168.36495,29126,29126,29126,1,1,65.43166,39.90394,25.52772,1.14912,16111.53734,116.8631,72.94418,45.29943,27.64475,1.31552,16523.87401,80.97253,58.34859,34.81688,23.53171,0.99223,15722.77129,150.70204,58251,58251,58251,1,1,42.07822,27.9524,14.12582,1.29295,16432.01899,101.59714,45.60402,30.4192,15.18483,1.45552,16769.82474,64.17142,38.75397,25.62661,13.12736,1.13968,16113.52342,136.88348,61746,61746,61746,2,0,44.67616,34.84224,9.83392,1.28031,4240.98583,167.38044,51.39612,39.88595,11.51017,1.53552,4627.55549,142.57658,38.34034,30.08685,8.25349,1.03968,3876.51386,190.76642,32200,32200,32200,3,1,78.60687,49.96508,28.64179,1.54787,17591.69363,177.97699,84.70901,52.94937,31.75964,1.80985,18107.49467,163.11126,72.85355,47.15138,25.70218,1.30087,17105.3776,191.99294,61746,61746,61746,2.65,1.19,49.93121,32.70803,17.22318,1.68973,19196.18507,151.79396,54.33669,35.48814,18.84855,1.93246,19618.49342,133.94894,45.77756,30.08685,15.69072,1.46087,18798.01737,168.6189,92620,92620,92620,4,2,38.46137,23.79457,14.6668,2.12606,25497.936,145.50042,43.55118,27.75802,15.79316,2.37552,25934.06735,135.10942,33.66251,20.05768,13.60483,1.89087,25086.73546,155.29743
'06013313102',77183,77183,77183,2.65,1.19,43.79815,28.59096,15.20719,1.89667,21033.66673,102.89173,48.1857,32.24298,15.94272,2.04364,21093.50139,91.5651,35.90251,22.01895,13.88356,1.6322,20925.991,123.27462,11720,11720,11720,1,1,180.27912,118.04882,62.23029,1.09909,17329.45489,87.42574,172.68514,107.9964,64.68874,1.19364,17370.93119,65.43004,193.9449,136.13871,57.80619,0.92893,17254.81604,127.0082,29126,29126,29126,1,1,80.29206,52.34595,27.94611,1.29025,17512.32888,66.3579,79.97526,50.99292,28.98234,1.38364,17545.52228,43.02857,80.86215,54.7808,26.08135,1.1222,17452.59555,108.34031,58251,58251,58251,1,1,44.88964,29.58137,15.30827,1.42623,17759.75628,52.0904,46.91225,31.09891,15.81334,1.51364,17781.76158,28.09426,41.24986,26.85049,14.39937,1.26893,17720.15653,95.27278,61746,61746,61746,2,0,46.40015,35.13267,11.26747,1.44836,5724.97518,121.60863,52.99037,40.77089,12.21948,1.60364,5750.81287,106.49941,34.54068,24.98639,9.55429,1.16893,5678.47884,148.7985,32200,32200,32200,3,1,83.89302,52.55963,31.33339,1.71479,19296.06014,135.02664,87.21954,54.13394,33.0856,1.87364,19378.88911,127.03409,77.90675,49.72657,28.18018,1.42893,19147.0049,149.40967,61746,61746,61746,2.65,1.19,51.29599,32.65955,18.63644,1.84908,20774.00277,107.82528,55.82344,36.27961,19.54383,1.99364,20838.65881,97.16546,43.14861,26.14506,17.00355,1.58893,20657.65069,127.0082,92620,92620,92620,4,2,41.21826,25.5456,15.67266,2.29193,27225.08076,104.13922,44.70231,28.37923,16.32308,2.44364,27321.50851,99.03225,34.94853,20.44633,14.5022,2.01893,27051.55376,113.3295
'06013313103',77183,77183,77183,2.65,1.19,44.34317,28.38053,15.96263,2.0057,22134.81099,60.07878,48.89077,32.08242,16.80835,2.1665,22241.53671,63.93302,36.18902,21.74282,14.44621,1.71738,21943.44499,53.16789,11720,11720,11720,1,1,195.06011,129.39738,65.66274,1.21133,17763.06353,48.44844,213.34427,144.31018,69.03409,1.3195,17986.82971,43.73415,162.27545,102.65778,59.61768,1.01738,17361.83653,56.90147,29126,29126,29126,1,1,82.27359,52.76357,29.51002,1.39831,18110.48871,35.40487,90.17215,59.26811,30.90404,1.5048,18278.29184,33.7647,68.11096,41.10052,27.01045,1.20738,17809.60703,38.3458,58251,58251,58251,1,1,46.11704,29.85774,16.2593,1.5414,18581.87652,25.86075,50.28231,33.33217,16.95013,1.6448,18673.67211,26.1856,38.64845,23.62785,15.0206,1.35601,18417.2812,25.27827,61746,61746,61746,2,0,46.81026,34.95749,11.85277,1.55387,5785.08705,78.9723,53.56151,40.5631,12.99841,1.7248,5996.28534,78.86734,34.70483,24.90628,9.79855,1.24738,5406.3951,79.1605,32200,32200,32200,3,1,86.76963,53.95408,32.81555,1.82661,20021.715,92.24613,94.22138,59.33727,34.88411,1.9995,20257.95273,99.40202,73.40817,44.30168,29.10648,1.51661,19598.12573,79.41516,61746,61746,61746,2.65,1.19,52.03651,32.4694,19.56711,1.96093,21777.68772,65.05097,56.72645,36.10411,20.62234,2.1195,21917.44897,69.53339,43.62714,25.95215,17.675,1.67661,21527.08689,57.01369,92620,92620,92620,4,2,41.68403,25.28584,16.39818,2.40185,28752.29017,61.47965,45.36364,28.23645,17.1272,2.5665,28852.74313,71.40018,35.08624,19.99523,15.09101,2.10661,28572.17161,43.6915
'06013313203',77183,77183,77183,2.65,1.19,46.25171,29.3022,16.94951,2.07781,24419.34808,76.82556,48.10379,30.81225,17.29154,2.14533,24459.50643,72.05497,40.00311,24.20755,15.79556,1.85,24283.86056,92.92075,11720,11720,11720,1,1,179.31837,107.83944,71.47893,1.26192,20210.40923,58.04199,168.88776,96.46484,72.42292,1.29726,20262.99291,46.59734,214.5095,146.21543,68.29407,1.14271,20033.00075,96.65433,29126,29126,29126,1,1,79.11944,47.36961,31.74983,1.45061,20409.46154,41.29474,75.81392,43.66707,32.14685,1.48533,20457.57241,30.01601,90.27169,59.86134,30.41034,1.33346,20247.14355,79.34727,58251,58251,58251,1,1,46.49682,29.18552,17.3113,1.59272,20679.35192,27.95796,47.22532,29.72028,17.50504,1.62533,20721.44393,16.44947,44.039,27.38134,16.65766,1.48271,20537.34056,66.7857,61746,61746,61746,2,0,49.73113,36.58036,13.15077,1.63095,8189.87654,93.17991,52.58384,38.96256,13.62128,1.70533,8250.03474,85.51033,40.10659,28.54322,11.56336,1.38,7986.9129,119.0558,32200,32200,32200,3,1,86.87682,51.52907,35.34776,1.90077,22670.50038,109.33083,87.92341,51.72258,36.20083,1.97726,22721.4005,106.04501,83.34582,50.87618,32.46964,1.64271,22498.77196,120.41664,61746,61746,61746,2.65,1.19,54.26552,33.44687,20.81866,2.03152,24149.82346,81.44666,55.91524,34.66666,21.24859,2.09934,24192.61778,76.53578,48.69965,29.3315,19.36815,1.80271,24005.44262,98.01517,92620,92620,92620,4,2,43.10082,25.85165,17.24918,2.47386,31163.41269,79.31063,44.67284,27.11779,17.55505,2.54533,31198.04825,78.04317,37.79708,21.57989,16.2172,2.23271,31046.55813,83.5868
'06013313204',77183,77183,77183,2.65,1.19,44.65463,28.81245,15.84218,1.95769,22141.57594,124.47227,48.73482,31.8526,16.88222,2.12975,23034.71244,92.7278,35.14228,21.72481,13.41747,1.55655,20059.36286,198.47971,11720,11720,11720,1,1,171.64872,106.3653,65.28342,1.15671,18019.95309,105.99672,189.19013,119.52291,69.66722,1.28975,18679.75813,64.72596,130.75358,75.69031,55.06327,0.84655,16481.71714,202.21329,29126,29126,29126,1,1,73.87574,44.67592,29.19982,1.34126,18288.73994,87.45669,79.12606,48.09478,31.03129,1.46975,18991.6897,46.09778,61.63542,36.70538,24.93003,1.04171,16649.91857,183.87875,58251,58251,58251,1,1,45.94235,29.90376,16.03859,1.48272,18652.97782,78.01378,47.73002,30.72003,17.00999,1.60975,19414.26934,37.87597,41.77467,28.00075,13.77393,1.18655,16878.14143,171.58906,61746,61746,61746,2,0,48.15368,36.34017,11.81351,1.50868,6097.91221,140.93537,53.36382,40.27951,13.08431,1.68975,6749.85753,105.79532,36.00704,27.15618,8.85085,1.08655,4578,222.85909,32200,32200,32200,3,1,85.38705,52.65401,32.73303,1.78268,20205.09027,155.833,88.61828,53.467,35.15128,1.96975,21018.03717,126.33001,77.85391,50.75865,27.09526,1.34655,18309.82714,224.61477,61746,61746,61746,2.65,1.19,52.67484,33.23503,19.43981,1.91469,21830.84469,128.20585,56.59301,35.84247,20.75054,2.08975,22698.49328,96.46138,43.54023,27.15618,16.38405,1.50655,19808.05286,202.21329,92620,92620,92620,4,2,41.33227,25.05351,16.27875,2.35526,28648.98311,125.06266,45.25098,28.03444,17.21654,2.53486,29688.6338,98.32817,32.19638,18.10393,14.09245,1.93655,26225.19429,187.3901
'06013313205',77183,77183,77183,2.65,1.19,48.37817,31.00478,17.37339,2.13307,24858.36,93.70853,48.99345,31.54581,17.44764,2.15,24858.36,87.7391,45.72241,28.66953,17.05288,2.06,24858.36,119.47452,11720,11720,11720,1,1,193.81974,120.00255,73.81719,1.3094,20689.56,71.67611,188.59435,115.18771,73.40664,1.3,20689.56,59.73726,216.37423,140.78498,75.58924,1.35,20689.56,123.2081,29126,29126,29126,1,1,80.90783,48.28778,32.62005,1.49129,20885.04,51.84372,78.77162,46.35034,32.42128,1.48,20885.04,39.20258,90.1284,56.65042,33.47798,1.54,20885.04,106.40699,58251,58251,58251,1,1,48.17646,30.42695,17.74952,1.63317,21149.64,35.7449,48.05968,30.42695,17.63274,1.62,21149.64,22.40147,48.68053,30.42695,18.25358,1.69,21149.64,93.33947,61746,61746,61746,2,0,52.06523,38.51346,13.55177,1.68743,8213.4,109.23405,53.57338,39.89894,13.67444,1.71,8213.4,100.80663,45.55557,32.53328,13.02228,1.59,8213.4,145.60957,32200,32200,32200,3,1,90.05118,53.78369,36.26749,1.95555,23065.56,126.25731,89.46938,52.95652,36.51285,1.98,23065.56,121.34131,92.56246,57.35404,35.20842,1.85,23065.56,147.47636,61746,61746,61746,2.65,1.19,56.55737,35.23258,21.32479,2.08307,24591.6,97.79325,56.92355,35.50675,21.41679,2.1,24591.6,91.47268,54.97685,34.04917,20.92768,2.01,24591.6,125.07489,92620,92620,92620,4,2,45.17073,27.5506,17.62013,2.52931,31678.56,96.49975,45.46724,27.76506,17.70217,2.55,31678.56,93.33947,43.89091,26.62492,17.26599,2.44,31678.56,110.14057
'06013313206',77183,77183,77183,2.65,1.19,43.21538,28.3782,14.83719,1.84751,20177.58198,156.48891,46.71238,30.82806,15.88431,2.05304,20486.24385,119.26185,39.55628,25.81476,13.74152,1.63245,19854.61128,195.44172,11720,11720,11720,1,1,184.98597,124.56523,60.42074,1.07331,16309.6546,144.25872,215.39267,151.38031,64.01236,1.20792,16569.57053,91.77515,153.16969,96.50706,56.66262,0.93245,16037.68959,199.1753,29126,29126,29126,1,1,79.48223,52.32169,27.16054,1.2594,16490.92823,124.87673,89.57218,60.91386,28.65832,1.39028,16754.11109,71.24046,68.92454,43.3312,25.59333,1.12245,16215.54485,180.99945,58251,58251,58251,1,1,41.85958,26.90999,14.94959,1.40252,16736.01973,110.34961,47.08582,31.36638,15.71944,1.53028,17003.76061,55.3184,36.39107,22.24702,14.14405,1.26883,16455.86702,167.93192,61746,61746,61746,2,0,46.13956,35.37864,10.76092,1.39597,4789.17297,176.11617,51.09887,38.98724,12.11163,1.61304,5045.71352,132.84451,40.95034,31.60274,9.3476,1.16883,4520.73981,221.3938,32200,32200,32200,3,1,79.43247,48.93544,30.49703,1.66358,18477.76963,186.94597,88.63512,55.64494,32.99018,1.88792,18784.57671,153.3792,69.80321,41.9149,27.88831,1.42883,18156.73971,222.06881,61746,61746,61746,2.65,1.19,51.05697,32.8636,18.19337,1.80313,19918.73219,160.95108,54.19176,34.6942,19.49757,2.00792,20225.44435,123.95009,47.77686,30.94815,16.82871,1.58883,19597.80159,199.66734,92620,92620,92620,4,2,40.04066,24.65799,15.38268,2.24085,26508.8132,155.27942,43.43994,27.13569,16.30425,2.45304,26858.97934,125.81688,36.48381,22.06543,14.41838,2.01883,26142.4142,186.10778
'06013314102',77183,77183,77183,2.65,1.19,45.27013,29.65026,15.61987,1.88402,22382.75367,171.02469,47.12933,31.13354,15.99579,1.96094,22341.7679,170.31633,40.47943,25.82823,14.65121,1.68583,22488.36395,172.84996,11720,11720,11720,1,1,159.71679,94.56338,65.15342,1.08063,18838.39299,152.99775,164.75622,98.51206,66.24416,1.11742,18935.47823,143.84446,146.73143,84.38858,62.34285,0.98583,18588.22816,176.58354,29126,29126,29126,1,1,75.1528,46.172,28.9808,1.26466,18987.56476,133.43023,79.15108,49.76667,29.38441,1.29913,19040.37978,123.44641,64.85023,36.90942,27.94081,1.17583,18851.47342,159.15608,58251,58251,58251,1,1,44.7357,28.88777,15.84793,1.40746,19188.69506,120.4909,47.72631,31.70279,16.02352,1.43913,19181.50958,110.88729,37.02963,21.63414,15.39548,1.32583,19207.21026,145.23703,61746,61746,61746,2,0,48.76233,37.20098,11.56135,1.43563,6404.22386,187.80061,51.39926,39.30031,12.09895,1.52094,6433.34584,183.7032,41.96762,31.79153,10.17608,1.21583,6329.18368,198.35865,32200,32200,32200,3,1,83.87999,51.46207,32.41792,1.71031,20625.4427,203.98823,89.01111,55.60413,33.40698,1.79742,20674.16242,205.44851,70.65834,40.78898,29.86936,1.48583,20499.90395,200.22544,61746,61746,61746,2.65,1.19,53.7963,34.60502,19.19127,1.84149,22143.02546,176.21187,55.27492,35.61048,19.66444,1.91742,22128.26431,175.9167,49.98625,32.01422,17.97203,1.64583,22181.06132,176.97245,92620,92620,92620,4,2,41.76244,25.71317,16.04926,2.28123,28678.53189,173.5519,43.55486,27.18098,16.37388,2.36094,28602.62809,177.44667,37.14381,21.93101,15.2128,2.07583,28874.11737,163.51601
